attrib1,attrib2,attrib3,y
9.807738,1.731552,0.239463,-1
9.321683,0.491187,4.351009,-1
8.313658,6.948824,7.858543,-1
0.528832,2.191402,6.151139,1
3.410265,3.105398,8.433763,1
8.366849,2.141036,3.076484,-1
9.195729,7.081835,3.294685,-1
5.811141,4.179783,5.646642,-1
6.354115,2.441158,2.544777,-1
0.88753,3.599327,4.887874,1
4.588383,2.227523,7.648943,1
8.430731,5.072907,6.327754,-1
6.749055,6.43464,8.804047,-1
1.738802,8.260511,5.396372,-1
9.988313,8.207211,6.253916,-1
6.517909,3.040604,5.901429,-1
7.098342,1.847477,5.313082,-1
2.707411,6.105602,4.737268,-1
2.081843,2.453849,1.409792,1
9.566995,1.606018,5.080022,-1
1.146642,5.405981,0.960994,1
0.82905,5.125017,6.721649,1
7.308297,9.774664,1.250407,-1
5.488017,9.385983,7.80513,-1
9.093987,8.844769,2.32182,-1
8.297382,3.181377,6.421956,-1
1.692142,1.59942,7.488858,1
0.562329,9.714012,7.086807,-1
7.678251,3.262884,0.546842,-1
3.704493,1.566596,3.973622,1
5.99694,5.032948,6.201094,-1
5.434096,1.817813,7.07999,-1
5.588811,0.764349,8.478454,1
3.284071,4.26885,1.15592,-1
3.066522,3.03808,0.833264,1
7.60305,8.76666,5.271999,-1
0.198519,4.101587,7.548293,1
5.23814,8.343859,1.876616,-1
2.701957,4.70167,1.330407,-1
7.977389,1.698735,4.235418,-1
2.957531,9.824519,4.532133,-1
8.953483,3.759769,5.771329,-1
5.266282,7.174524,3.900999,-1
1.846715,4.347576,8.913178,1
5.217126,2.07505,0.435199,-1
7.63667,7.228195,5.827419,-1
4.320784,3.887088,0.393466,-1
0.184201,0.916618,0.044412,1
6.449641,1.689096,1.160269,-1
8.642139,6.511513,1.18553,-1
3.603842,7.856845,6.725082,-1
6.119738,5.552014,5.401721,-1
3.475693,4.42835,1.122363,-1
1.405402,5.768239,7.334843,-1
6.41161,3.119203,5.14785,-1
0.470035,4.530416,9.877555,1
3.544699,7.932305,3.541753,-1
1.635778,1.017594,9.919922,1
9.493703,0.799018,3.455511,-1
4.689831,6.64831,1.108143,-1
0.050559,6.047112,2.164055,1
0.327022,8.718634,9.780574,-1
6.719591,1.33088,5.345349,-1
5.936539,1.854225,5.829845,-1
6.881328,2.459794,8.983659,-1
2.60999,1.809432,4.958047,1
4.504727,8.53816,4.081085,-1
7.128561,8.930299,1.191232,-1
3.448695,0.67126,7.014666,1
9.743308,1.972605,6.871604,-1
5.030091,0.367329,7.110842,1
1.028647,5.874242,6.054103,1
5.337516,1.124961,0.060845,1
5.203772,6.113515,9.193046,-1
0.08439,1.187733,2.347643,1
6.19538,9.76967,7.26181,-1
6.244026,7.334564,7.05029,-1
5.329503,9.378921,7.961188,-1
7.562752,0.819324,9.108616,-1
9.909083,9.418748,0.880739,-1
1.888608,3.906748,4.057934,1
6.06116,7.922808,3.865078,-1
0.646342,0.421696,4.141197,1
8.27796,4.246386,5.571709,-1
0.319065,9.936175,5.344795,-1
9.638846,7.052305,3.409404,-1
2.059668,7.616154,8.367164,-1
2.144639,7.214098,5.157165,-1
0.355728,0.079502,6.270757,1
0.607713,5.46356,5.727154,1
9.870838,5.735922,4.793934,-1
3.214717,0.291917,6.845822,1
8.731803,3.133552,6.930322,-1
5.970193,3.702371,9.336047,-1
8.597856,0.894334,6.041707,-1
3.183417,5.860105,5.781151,-1
0.081191,8.807453,9.929386,-1
3.947794,5.548415,6.203247,-1
8.163276,7.082042,8.897961,-1
8.303895,1.024169,2.009861,-1
3.620404,8.966859,8.445962,-1
3.574526,9.109701,4.487708,-1
0.9707,3.17574,7.739357,1
7.674485,8.846108,2.630955,-1
7.928791,0.535837,9.147493,-1
9.575177,0.50399,1.515413,-1
3.249306,6.455191,2.27616,-1
8.96961,7.884665,5.888697,-1
5.388302,5.783137,6.689663,-1
4.866557,6.168673,2.497551,-1
4.234991,7.843835,3.31509,-1
4.941176,1.004369,0.011053,1
0.805677,8.4276,3.382841,-1
5.083736,0.245863,0.657081,1
5.855662,2.940968,2.761458,-1
5.908775,5.307635,3.459953,-1
2.679912,4.124262,5.637299,1
4.145507,4.895173,0.56043,-1
5.709623,6.299314,7.267351,-1
1.866497,6.260384,4.335828,-1
9.138877,3.909128,2.411273,-1
7.746512,3.646182,8.177511,-1
8.334082,1.088257,4.375261,-1
5.583818,1.957336,0.444759,-1
5.362215,3.275877,4.979116,-1
8.35455,9.463334,0.477624,-1
9.338978,2.006497,3.020357,-1
9.083912,4.190027,2.064578,-1
2.413322,6.140341,9.771667,-1
3.700688,9.598838,1.01786,-1
5.931382,1.273356,8.372782,-1
7.654664,5.064069,1.902366,-1
3.87007,7.145216,0.147624,-1
3.621281,1.688979,0.144626,1
6.898477,8.909443,2.475833,-1
1.689007,4.731395,9.879726,1
1.989589,1.914,0.031896,1
2.532571,9.134471,3.102152,-1
8.191943,2.957229,4.437413,-1
9.359414,3.07097,9.067569,-1
7.853176,9.043931,4.172311,-1
6.721986,6.418432,2.86204,-1
4.021727,9.401783,6.250152,-1
5.697316,6.424565,6.766141,-1
3.968373,0.115983,1.055899,1
4.300871,5.572272,8.036859,-1
1.699587,7.411495,6.058263,-1
2.956715,7.67283,5.929649,-1
5.080191,1.797732,5.495411,1
8.200345,6.009898,8.343809,-1
4.468145,3.17688,9.983525,-1
6.170868,1.765389,5.002961,-1
5.855069,3.44277,6.719562,-1
8.468172,0.017881,9.110669,-1
5.024014,5.600095,5.814445,-1
8.133806,9.384822,2.99883,-1
8.010603,2.387859,3.119258,-1
3.646627,2.510628,2.978599,1
2.426905,2.865002,8.016104,1
2.32074,3.659841,4.120376,1
5.201625,9.574307,8.228184,-1
3.829646,4.526375,6.811437,-1
2.33268,9.452437,8.916619,-1
6.762751,1.023133,6.340992,-1
0.337488,9.050104,1.129604,-1
1.606306,7.236583,7.769348,-1
9.96749,5.381746,7.571571,-1
8.965229,9.553314,8.602286,-1
6.264193,4.439897,3.330863,-1
5.334723,4.946685,7.290183,-1
3.662189,0.750106,6.920783,1
2.553375,0.911196,5.283662,1
9.134429,3.415311,8.750605,-1
0.737415,8.252353,0.432594,-1
4.999096,9.367058,4.371964,-1
2.482953,4.584659,6.531822,-1
2.01392,1.591692,2.307241,1
7.691505,9.848457,0.60239,-1
7.313984,1.273083,8.031237,-1
3.00495,2.244282,2.206056,1
0.00738,0.87098,9.635992,1
5.17386,6.727577,3.383362,-1
4.290588,8.986761,4.328224,-1
2.847512,2.07766,2.480183,1
3.574536,4.014836,7.619617,-1
6.825451,1.004731,5.14477,-1
3.247328,0.71274,5.849106,1
5.59968,6.851931,2.523224,-1
2.857397,8.856791,5.0873,-1
5.577297,3.312139,1.763006,-1
6.22965,2.698571,5.60913,-1
1.465074,8.832996,3.730298,-1
7.334252,7.955244,0.578496,-1
8.632892,4.663491,4.481024,-1
5.688254,5.157695,4.799761,-1
4.409556,0.591779,2.359109,1
4.502698,5.27761,0.313824,-1
4.073064,5.525931,5.286573,-1
9.064241,2.352187,0.987001,-1
7.358528,4.021681,4.405309,-1
1.590788,2.535477,3.262248,1
0.02667,1.288474,4.713046,1
8.45639,8.694944,7.786917,-1
7.204167,3.790003,5.475596,-1
1.488606,7.625679,0.710328,-1
4.166066,6.699995,4.492865,-1
2.371405,3.198075,1.891744,1
1.751609,4.006316,7.237903,1
9.637174,4.056097,7.261613,-1
0.015277,4.584349,4.704374,1
7.732238,3.842534,9.873176,-1
6.750565,3.512768,9.784391,-1
1.931502,7.749452,6.427343,-1
1.820365,6.23434,5.974537,-1
2.437951,9.022196,3.075525,-1
3.303673,1.129413,7.570035,1
4.682327,9.944369,2.587375,-1
8.488526,8.44365,7.800626,-1
4.145717,3.141326,0.976187,-1
3.287309,5.009652,7.215858,-1
9.198008,7.489713,8.245221,-1
1.161676,9.853799,2.34721,-1
6.114462,8.703962,0.19856,-1
3.130542,2.408411,8.713582,1
3.924195,4.314102,0.284584,-1
7.501936,2.962645,2.217007,-1
9.162471,4.282284,0.696581,-1
8.133311,7.414219,8.853651,-1
2.61317,6.624314,5.936945,-1
7.724799,7.146756,1.085693,-1
2.518549,1.012317,1.992207,1
0.319145,4.164938,2.031021,1
4.454617,5.039907,0.939327,-1
4.158655,7.870524,7.97589,-1
9.777636,4.631993,9.458296,-1
1.058132,3.718501,0.066325,1
1.221525,6.721098,1.916027,-1
3.818446,1.962618,1.912092,1
7.715217,3.409877,3.93875,-1
4.903405,0.891199,9.011191,1
2.473858,1.126063,8.344074,1
5.681851,3.60113,1.177859,-1
0.497488,7.94298,2.143825,-1
6.393905,7.157328,7.876797,-1
5.892473,2.594236,8.014632,-1
4.417813,9.222414,5.164676,-1
4.191667,8.027693,1.62798,-1
6.21611,1.119334,6.218758,-1
9.529126,8.964673,3.105247,-1
5.952201,6.808661,1.477488,-1
2.497572,6.396729,3.346424,-1
4.910044,5.445079,5.007848,-1
2.766494,7.092451,1.723426,-1
8.020604,9.362913,3.508055,-1
4.570814,3.803233,9.108857,-1
0.166277,9.709924,7.286998,-1
5.165174,6.829723,4.931712,-1
8.65419,8.388569,5.910522,-1
6.691636,4.926099,7.238212,-1
0.200451,0.801535,1.926596,1
7.181302,4.918283,0.148453,-1
5.115147,8.98819,6.464328,-1
7.572235,8.041788,0.650266,-1
9.313759,4.813734,9.102016,-1
4.486458,8.643113,4.735484,-1
5.231614,8.012147,1.682027,-1
0.228869,2.000188,9.867608,1
9.748922,7.385208,9.783141,-1
1.797106,7.085747,5.301673,-1
7.309606,3.343546,1.551531,-1
3.731239,3.366556,3.358069,-1
4.622641,8.786192,1.99257,-1
1.679116,0.67569,8.506008,1
6.096797,9.81804,2.175439,-1
4.657691,1.728527,7.45145,1
1.941982,8.62162,3.398356,-1
5.65775,9.469455,3.140633,-1
2.759195,2.955252,7.309834,1
8.826196,7.165275,3.066354,-1
7.472202,5.546945,6.093141,-1
6.527378,8.410753,4.18696,-1
0.969685,9.226205,4.280378,-1
8.652489,6.252793,0.916631,-1
1.089387,4.970665,4.403054,1
2.379546,6.681474,1.009069,-1
8.303671,3.195551,2.177584,-1
4.341201,0.221319,6.829007,1
4.889036,2.277285,8.088957,-1
0.382848,5.299477,0.48959,1
8.842123,0.8496,1.16243,-1
8.795448,4.943073,4.573028,-1
2.991056,7.921312,0.26553,-1
5.552228,6.232877,3.804051,-1
5.690315,1.635925,9.048437,-1
6.605624,9.234759,2.183396,-1
0.036118,0.936066,4.280129,1
0.906413,0.577118,2.719201,1
9.869241,2.176137,2.811038,-1
8.438794,7.902039,5.363941,-1
3.7552,8.433585,5.266746,-1
7.766507,7.595173,8.306634,-1
8.407953,3.842583,8.397452,-1
9.504031,4.393985,6.141216,-1
3.75445,4.850183,7.318145,-1
1.201379,9.685858,5.271448,-1
0.484045,7.078238,7.101999,-1
7.143485,5.704217,8.642231,-1
4.425943,7.666834,4.492184,-1
6.450301,6.372484,7.661782,-1
6.995492,3.746714,3.108164,-1
9.839432,8.051041,5.582185,-1
1.400114,7.598525,5.071423,-1
8.692738,8.164565,3.472709,-1
9.212937,7.279533,6.698983,-1
1.598589,5.158866,6.859793,1
3.519728,4.640024,1.606678,-1
4.900777,5.328553,3.97968,-1
4.213819,9.887998,5.564309,-1
9.55975,3.883917,5.384536,-1
2.354378,5.558734,0.867682,-1
2.281337,8.117719,8.893862,-1
4.039003,8.668078,1.893848,-1
3.271281,2.183796,8.934945,1
8.798346,9.463841,5.56326,-1
0.541942,1.483366,6.454371,1
7.182817,3.683428,2.188985,-1
5.121861,7.69661,1.221921,-1
7.40673,1.823991,4.839369,-1
2.913003,5.565201,2.159378,-1
2.716604,2.792684,6.448455,1
8.32061,7.613817,0.37678,-1
8.522405,1.96612,0.469381,-1
4.517575,1.902369,5.256965,1
1.48563,0.414498,2.420697,1
1.269519,1.212863,0.489557,1
1.720503,7.722416,6.264441,-1
2.75154,7.101591,5.603721,-1
5.184896,2.013736,2.651039,-1
1.528876,9.941293,7.497472,-1
1.032596,3.901175,6.593574,1
7.246881,0.146975,7.759537,-1
2.3302,7.854323,8.109873,-1
4.440927,8.862037,7.293149,-1
8.288016,8.884597,6.648261,-1
1.630822,5.358082,4.894626,1
2.159558,9.602141,3.138112,-1
8.162658,0.597644,3.232974,-1
9.797136,8.490306,8.942925,-1
3.525334,0.638248,3.382112,1
0.133501,1.372271,5.501057,1
9.898644,4.635691,5.842329,-1
8.666908,5.705121,2.833441,-1
6.385056,4.762059,3.947897,-1
6.101179,3.589808,0.558248,-1
5.771267,2.433439,7.219528,-1
9.042246,3.784877,2.97649,-1
8.145736,9.406367,6.528992,-1
2.356773,7.957227,5.33517,-1
6.489033,1.610976,0.936043,-1
4.361627,3.131891,8.652925,-1
9.017581,2.028872,1.100948,-1
0.065334,5.372346,1.866993,1
1.96355,0.541064,8.837824,1
2.748578,6.274983,4.842025,-1
8.844611,6.856656,3.692002,-1
0.070454,4.891576,7.162802,1
3.690328,0.692071,4.510531,1
3.473787,1.992396,2.557671,1
3.467445,9.697228,6.59239,-1
6.433589,0.949389,1.942544,-1
4.174724,6.487789,8.938611,-1
7.150013,8.285902,6.033204,-1
7.646627,1.278691,0.847059,-1
6.565405,1.786568,1.703724,-1
7.297916,7.513443,3.441246,-1
3.192377,3.528984,7.253765,1
7.969277,5.834166,1.912556,-1
1.206265,4.260284,1.299715,1
3.34309,2.388343,3.903038,1
3.912226,7.011129,9.561735,-1
4.384815,0.858189,0.756791,1
6.352403,7.355696,0.019367,-1
2.722358,7.278783,5.948266,-1
9.329576,0.465597,5.674848,-1
0.675858,8.787438,0.544897,-1
0.406944,8.332584,4.955118,-1
5.2622,0.044995,4.567923,1
7.897007,4.524962,6.623569,-1
7.316942,6.92208,6.715778,-1
6.104774,4.656247,0.384216,-1
8.440115,6.57708,2.050432,-1
9.430179,1.766305,5.594224,-1
0.324058,2.552647,7.010816,1
3.205362,0.908091,3.959356,1
1.157232,2.619409,2.36061,1
9.834259,6.799238,9.310649,-1
5.338443,2.055377,9.63628,-1
4.499425,0.570218,3.048676,1
6.638919,8.922343,7.546692,-1
5.992436,4.271363,2.84706,-1
1.273695,5.949409,6.960526,-1
1.609447,6.845947,7.762432,-1
2.755055,1.974421,5.740053,1
0.327174,5.61794,6.179417,1
4.309957,3.57416,9.171198,-1
5.499433,7.024289,9.580119,-1
3.539171,6.906068,0.973791,-1
1.035317,2.609417,0.486585,1
3.235161,7.365265,5.32015,-1
9.00891,9.924545,4.416462,-1
6.775644,3.935163,1.730183,-1
7.407071,0.340072,3.434566,-1
6.472502,5.622186,6.807289,-1
9.396728,2.864548,7.150457,-1
8.249707,8.431638,8.897664,-1
2.632048,9.184875,8.239215,-1
0.425496,6.328019,2.210316,1
9.471947,1.67377,6.645182,-1
9.368242,6.267831,9.958582,-1
5.332897,6.705315,5.121291,-1
6.815993,1.879348,9.535519,-1
7.896305,6.405222,9.007733,-1
6.330715,7.517396,6.741622,-1
8.101981,8.627325,3.352056,-1
2.753936,3.60665,7.494105,1
6.503236,4.566397,5.022596,-1
2.548828,0.160697,0.177955,1
7.496429,7.30862,1.041537,-1
3.596817,5.528411,6.816751,-1
3.673786,9.461624,0.425851,-1
2.48855,1.610245,0.137565,1
7.312631,5.865325,0.34224,-1
2.936763,2.917875,4.392274,1
3.965568,1.282177,4.903554,1
2.166178,5.415799,8.749815,-1
1.147695,2.989038,1.119549,1
1.967791,3.722135,1.109799,1
1.176051,4.156105,4.670726,1
6.016654,7.244163,5.507218,-1
2.991015,3.949712,3.261072,1
8.177635,9.629906,0.621268,-1
3.049076,0.830463,1.336892,1
0.332021,2.42108,5.009282,1
6.196193,6.184737,9.639249,-1
9.888904,0.326141,3.215198,-1
3.960043,3.951755,5.952749,-1
2.723707,4.208142,8.238543,1
3.078138,6.902035,9.876977,-1
3.223392,5.106896,1.964592,-1
7.541176,6.076952,5.967183,-1
4.596456,0.271555,4.806821,1
4.57195,6.300278,2.160761,-1
4.129802,3.183529,8.111892,-1
4.577736,0.222159,5.954626,1
8.154639,5.155607,2.418229,-1
2.982793,4.20155,2.659761,-1
3.216662,9.527017,8.080717,-1
5.206985,5.667417,1.894036,-1
1.433037,0.144433,5.837205,1
0.546535,3.313876,1.995669,1
1.255095,0.555491,4.825326,1
5.915656,5.206517,7.330288,-1
8.91204,2.792472,7.614307,-1
3.100561,7.049658,6.614697,-1
9.815415,1.134075,3.680751,-1
5.834091,6.476038,6.608261,-1
2.818616,6.206945,7.617973,-1
6.017605,9.221507,1.880335,-1
4.001077,5.737868,5.164315,-1
7.985242,1.42792,1.564686,-1
1.824988,0.423542,5.673703,1
9.16119,2.263507,8.868495,-1
2.535968,5.947014,9.976696,-1
6.427224,0.528233,9.462114,1
1.851246,2.946944,8.169046,1
8.051606,7.471367,9.933898,-1
7.407613,9.136778,0.900333,-1
1.435691,6.568659,9.76596,-1
4.589248,3.717076,3.907694,-1
9.85229,7.550911,9.450179,-1
9.199721,8.953609,1.506191,-1
1.157501,2.857647,8.656236,1
6.445136,7.865189,9.572172,-1
8.957773,8.286327,7.122328,-1
1.46144,3.307168,7.136732,1
8.523867,1.399873,3.330583,-1
6.317272,2.064891,0.383972,-1
7.739552,2.006607,6.93848,-1
4.725283,5.754118,2.082204,-1
7.977557,3.954201,3.438765,-1
9.174882,1.95454,5.6533,-1
1.832563,2.703667,6.272164,1
7.837269,8.616341,1.226718,-1
3.926219,6.653941,6.978748,-1
2.188347,6.870455,2.327187,-1
5.763445,7.945264,6.563292,-1
6.306458,2.497595,0.696238,-1
5.308015,2.344921,0.112531,-1
6.31185,7.31513,7.032937,-1
6.867187,0.280509,0.18736,-1
7.590633,5.290202,1.647734,-1
1.615532,2.706481,9.401368,1
3.078738,1.490015,9.850592,1
2.539638,4.649563,1.952318,-1
5.252859,1.768035,3.721175,-1
0.882409,9.421461,5.534081,-1
0.003862,1.61589,1.728987,1
5.751927,4.72003,8.619891,-1
4.36148,1.633183,9.726225,1
0.050759,3.60085,6.691753,1
8.67858,3.381874,4.399563,-1
5.325142,1.262031,5.005015,1
1.443805,2.829471,3.714966,1
0.706776,9.888075,9.063732,-1
4.394963,2.911661,3.373564,-1
3.239429,8.167648,0.729574,-1
3.790133,8.183502,9.030615,-1
6.141048,4.301575,0.854113,-1
1.166761,3.286505,4.38351,1
9.834438,4.887232,1.354467,-1
5.457429,6.328589,7.518955,-1
9.146809,7.15099,3.388683,-1
9.265307,5.561423,3.919652,-1
6.345177,8.608029,1.240791,-1
4.427289,3.473622,2.611612,-1
8.845477,7.104128,9.987724,-1
6.016961,8.965277,9.505878,-1
1.099617,0.996294,1.543833,1
5.985785,6.18039,7.1747,-1
1.399591,3.60496,6.291663,1
3.491873,8.667016,3.465525,-1
2.766887,5.66291,4.76359,-1
8.4373,8.911465,7.067819,-1
5.857884,9.857005,8.239696,-1
6.94751,2.168141,0.272648,-1
9.265833,6.438627,0.397551,-1
6.13306,4.926882,6.450741,-1
7.038559,1.094984,9.275419,-1
5.288945,2.563062,6.514212,-1
0.895545,8.146364,3.693903,-1
1.849086,8.081154,4.65095,-1
1.601616,5.068052,2.300952,1
3.404613,7.080704,0.067949,-1
8.598139,0.766113,9.108444,-1
1.617826,3.360716,3.475825,1
7.939508,6.840996,4.978813,-1
6.782963,6.437609,1.612305,-1
4.269364,1.97827,0.74237,1
4.001579,9.482755,0.298755,-1
1.721848,5.070532,7.089152,1
1.283021,6.518696,4.031095,-1
7.04801,9.162914,6.290458,-1
6.76159,0.645176,6.117692,-1
5.702072,4.810563,3.533114,-1
7.009597,1.14935,9.87683,-1
3.487925,9.488404,7.463533,-1
4.160697,1.388688,9.595129,1
8.413564,4.215407,6.31894,-1
0.840113,8.59291,1.752557,-1
7.487674,0.049431,5.66272,-1
0.444744,7.538833,1.326608,-1
2.675267,1.909393,8.407525,1
9.891564,5.731118,7.420859,-1
8.457282,0.762704,5.166953,-1
0.052411,3.090185,6.205661,1
2.261158,4.534862,3.904035,1
9.948856,1.460283,9.5271,-1
0.167591,2.391855,9.134147,1
3.947327,2.647675,2.68038,1
6.87731,2.431751,4.88082,-1
2.163921,3.930653,7.128005,1
3.377856,4.489887,4.289011,-1
8.261548,8.340372,3.323252,-1
9.791011,6.488075,9.567317,-1
5.962023,7.106853,2.560513,-1
9.08721,1.899141,4.848856,-1
5.765843,9.879447,1.82271,-1
4.469087,2.97261,9.051406,-1
0.559283,8.438492,6.60288,-1
6.115417,9.760766,2.688987,-1
0.088565,4.271266,3.08221,1
1.651296,1.253783,6.654229,1
5.524545,6.875913,8.122033,-1
2.791397,1.627101,0.231119,1
5.108722,4.464395,9.379282,-1
3.997265,3.450652,2.260984,-1
7.848604,5.189146,1.439064,-1
2.511501,1.454228,2.405226,1
8.536582,2.470165,0.760621,-1
4.233632,5.575198,1.951405,-1
8.672784,1.659756,7.167823,-1
2.614691,1.034738,0.234644,1
5.821815,5.033575,9.266078,-1
4.367199,8.025992,4.957377,-1
3.553862,8.295572,6.198066,-1
4.79311,0.212984,8.16699,1
2.618566,8.246617,6.889542,-1
7.639127,4.391331,6.306638,-1
1.498994,8.315982,4.431523,-1
8.592795,8.250805,0.854477,-1
5.981669,0.310316,7.071994,1
3.437412,2.518771,5.36,1
7.307201,7.788248,9.682245,-1
1.532561,3.568864,9.404856,1
4.129618,9.404375,0.123988,-1
5.166729,0.404833,1.027888,1
0.536181,0.949426,5.386099,1
5.145511,3.208987,7.50081,-1
5.318128,0.972407,8.402899,1
6.24658,2.444511,1.81682,-1
0.92678,7.37902,6.211565,-1
4.586874,7.521515,0.637286,-1
9.421904,7.053414,6.904407,-1
3.96468,3.339923,8.4082,-1
1.833037,1.218337,2.826955,1
5.207558,4.39797,7.062532,-1
2.989155,0.182001,6.716856,1
1.190583,7.979417,3.454555,-1
9.312787,7.956201,0.678559,-1
6.112076,7.80608,2.933248,-1
4.549839,8.155326,0.548766,-1
3.136281,4.935053,5.280035,-1
8.440543,5.778506,6.109426,-1
2.743484,9.248068,1.404355,-1
2.029596,0.157221,2.26032,1
8.961326,9.053557,1.624243,-1
0.237766,4.441223,2.157798,1
6.101361,7.204494,1.66056,-1
6.420726,2.591077,2.464115,-1
4.42906,8.693406,6.24666,-1
1.721343,1.371644,2.294506,1
9.530183,7.638981,8.644858,-1
4.031919,6.973861,4.232679,-1
2.74069,5.342117,4.73222,-1
9.013631,8.99849,8.785621,-1
7.937023,9.561744,2.926869,-1
5.291104,6.57335,1.652885,-1
1.661816,6.080418,8.16988,-1
4.519887,8.894365,0.614869,-1
2.725235,9.663604,6.853828,-1
8.290809,1.537558,7.261603,-1
9.012084,2.184715,1.321907,-1
5.86342,2.388893,5.502845,-1
6.174595,2.662523,3.004949,-1
5.09168,9.196366,5.612971,-1
8.25691,3.210941,9.612537,-1
7.795841,7.051721,9.768913,-1
5.0616,2.620756,2.78577,-1
3.754821,1.35627,0.664249,1
6.40874,4.409988,0.734728,-1
1.609065,7.49378,6.067623,-1
7.193683,0.805401,1.60628,-1
7.643749,9.824296,6.091981,-1
7.645573,4.109766,8.240838,-1
6.825182,3.904305,1.583802,-1
9.518957,8.235038,5.932486,-1
9.677112,5.369814,4.799407,-1
5.262007,5.677467,7.328856,-1
1.007135,4.710015,1.497562,1
9.453438,3.780726,1.126622,-1
4.847616,0.865094,6.954889,1
8.901867,8.357675,5.685729,-1
8.512866,0.760534,4.559158,-1
5.019204,9.31495,5.531143,-1
1.843613,2.657705,3.083317,1
2.944574,1.270999,3.072364,1
2.722746,8.028055,8.789666,-1
5.881686,2.015153,9.93456,-1
9.378604,3.259736,8.660607,-1
9.736362,2.351246,3.044153,-1
7.737917,7.445769,6.711251,-1
9.078467,5.460778,5.205254,-1
5.680831,5.348473,0.946896,-1
9.722643,7.287747,4.352781,-1
0.52749,3.153854,6.393655,1
6.405204,7.889812,8.408788,-1
9.318813,0.737627,4.516873,-1
0.943446,4.508131,1.070183,1
7.966203,0.997546,8.98327,-1
7.420164,0.021652,6.644511,-1
5.406785,6.493096,4.154742,-1
6.637777,8.864063,2.057908,-1
1.840485,5.021663,6.478602,1
3.794678,0.670768,1.752124,1
5.482864,3.547058,7.994147,-1
0.546589,5.540548,7.162657,1
9.618174,1.291242,8.270434,-1
9.313491,5.276559,0.145448,-1
9.687422,5.042133,8.486343,-1
0.933218,4.464301,9.383159,1
7.202315,1.468703,8.534857,-1
0.851371,7.10959,3.620059,-1
1.963442,2.96537,7.928039,1
